"Player","Pos","Year","Week","Team","Opponent Abbrev","Date","Game ID","H/A","OT","Team Score","Opponent Score","Spread","Over/Under","Implied Points","Actual Margin","Indoor/Outdoor","Surface","Weather","Temperature","Wind","Pass Att","Pass Cmp","Pass Yds","Pass TD","Pass Int","Pass Lng","Pass Rate","Pass Sk","Pass Sk Yds","Rush Att","Rush Yds","Rush TD","Rush Lng","Rec Tgt","Rec Rec","Rec Yds","Rec TD","Rec Lng","Fmb","FL","2PT","Kick Ret","Kick Yds","Kick TD","Kick Lng","Kick YPR","Punt Ret","Punt Yds","Punt TD","Punt Lng","Punt YPR","Short L Tgt","Short L Ctch","Short L Yds","Short L TD","Short M Tgt","Short M Ctch","Short M Yds","Short M TD","Short R Tgt","Short R Ctch","Short R Yds","Short R TD","Deep L Tgt","Deep L Ctch","Deep L Yds","Deep L TD","Deep M Tgt","Deep M Ctch","Deep M Yds","Deep M TD","Deep R Tgt","Deep R Ctch","Deep R Yds","Deep R TD","No Dir Tgt","No Dir Ctch","No Dir Yds","No Dir TD","Off Num","Off Pct","Def Num","Def Pct","ST Num","ST Pct","DKP","DKSalary","FDP","FDSalary","DK_Total_FP","FD_Total_FP","YH_Total_FP","Sk","Int","Int TD","FF","FR","Fum TD","QBHits","TFL","Oppt Int TD","Oppt Fum TD","Oppt Punt TD","Oppt Kick TD","FGM","FGA","FG 0-19","FG 20-29","FG 30-39","FG 40-49","FG 50+","XPM","XPA","Pnt","Yds","Y/P"
"BUF DST","DST",2019,10,"BUF",NA,2019-11-10,"201911100cle","H","",NA,19,-3,42,22.5,-3,"outdoors","grass","67,431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,2,0,0,0,1,0,4,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CLE DST","DST",2019,10,"CLE",NA,2019-11-10,"201911100cle","A","",NA,16,3,42,19.5,3,"outdoors","grass","67,431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,1,0,0,1,1,0,4,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IND DST","DST",2019,10,"IND",NA,2019-11-10,"201911100clt","A","",NA,16,11,44.5,16.75,-4,"retractable roof (closed)","fieldturf","indoors",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,10,3,1,0,1,2,0,7,6,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIA DST","DST",2019,10,"MIA",NA,2019-11-10,"201911100clt","H","",NA,12,-11,44.5,27.75,4,"retractable roof (closed)","fieldturf","indoors",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,11,11,1,3,0,1,0,0,6,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAL DST","DST",2019,10,"DAL",NA,2019-11-10,"201911100dal","A","",NA,28,3.5,48.5,22.5,-4,"retractable roof (closed)","fieldturf","indoors",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,7,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIN DST","DST",2019,10,"MIN",NA,2019-11-10,"201911100dal","H","",NA,24,-3.5,48.5,26,4,"retractable roof (closed)","fieldturf","indoors",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,1,0,0,0,0,9,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAR DST","DST",2019,10,"CAR",NA,2019-11-10,"201911100gnb","H","",NA,24,-5,49,27,-8,"outdoors","grass","78,090",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,2,0,0,0,1,0,5,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GB DST","DST",2019,10,"GB",NA,2019-11-10,"201911100gnb","A","",NA,16,5,49,22,8,"outdoors","grass","78,090",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,8,3,1,0,1,1,0,9,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ATL DST","DST",2019,10,"ATL",NA,2019-11-10,"201911100nor","H","",NA,9,-14,51.5,32.75,17,"dome","astroturf","indoors",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,10,6,0,0,0,0,0,11,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NO DST","DST",2019,10,"NO",NA,2019-11-10,"201911100nor","A","",NA,26,14,51.5,18.75,-17,"dome","astroturf","indoors",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,1,0,0,0,0,5,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NYG DST","DST",2019,10,"NYG",NA,2019-11-10,"201911100nyj","H","",NA,34,3,43,20,-7,"outdoors","fieldturf ","48 degrees, relative humidity 50%, wind 8 mph",48,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,2,0,0,0,2,0,8,4,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NYJ DST","DST",2019,10,"NYJ",NA,2019-11-10,"201911100nyj","A","",NA,27,-3,43,23,7,"outdoors","fieldturf ","48 degrees, relative humidity 50%, wind 8 mph",48,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,16,16,6,0,0,3,2,1,10,8,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KC DST","DST",2019,10,"KC",NA,2019-11-10,"201911100oti","H","",NA,35,5,49,22,-3,"outdoors","grass","63 degrees, relative humidity 35%, wind 9 mph",63,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,4,4,0,0,1,2,0,8,4,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TEN DST","DST",2019,10,"TEN",NA,2019-11-10,"201911100oti","A","",NA,32,-5,49,27,3,"outdoors","grass","63 degrees, relative humidity 35%, wind 9 mph",63,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,2,0,0,1,1,1,4,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAR DST","DST",2019,10,"LAR",NA,2019-11-10,"201911100pit","H","",NA,17,4,43,19.5,-5,"outdoors","grass","55 degrees, relative humidity 44%, wind 12 mph",55,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,19,16,3,0,0,3,3,1,9,9,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PIT DST","DST",2019,10,"PIT",NA,2019-11-10,"201911100pit","A","",NA,12,-4,43,23.5,5,"outdoors","grass","55 degrees, relative humidity 44%, wind 12 mph",55,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,29,26,4,3,0,3,3,1,9,4,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARI DST","DST",2019,10,"ARI",NA,2019-11-10,"201911100tam","H","",NA,30,-5.5,51,28.25,-3,"outdoors","grass","77 degrees, relative humidity 53%, wind 8 mph",77,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,4,2,0,1,1,0,10,7,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TB DST","DST",2019,10,"TB",NA,2019-11-10,"201911100tam","A","",NA,27,5.5,51,22.75,3,"outdoors","grass","77 degrees, relative humidity 53%, wind 8 mph",77,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,8,2,1,0,1,2,0,5,7,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SEA DST","DST",2019,10,"SEA",NA,2019-11-11,"201911110sfo","H","OT",NA,24,-49,47,48,3,"outdoors","grass","77 degrees, relative humidity 32%, wind 3 mph",77,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,22,21,5,1,0,2,4,1,10,4,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SF DST","DST",2019,10,"SF",NA,2019-11-11,"201911110sfo","A","OT",NA,27,49,47,-1,-3,"outdoors","grass","77 degrees, relative humidity 32%, wind 3 mph",77,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,19,19,5,1,0,5,3,1,8,6,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CLE DST","DST",2019,11,"CLE",NA,2019-11-14,"201911140cle","A","",NA,7,3,41.5,19.25,14,"outdoors","grass","36 degrees, relative humidity 57%, wind 10 mph",36,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,16,16,4,4,0,1,0,0,11,7,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PIT DST","DST",2019,11,"PIT",NA,2019-11-14,"201911140cle","H","",NA,21,-3,41.5,22.25,-14,"outdoors","grass","36 degrees, relative humidity 57%, wind 10 mph",36,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,0,0,0,1,0,3,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ATL DST","DST",2019,11,"ATL",NA,2019-11-17,"201911170car","H","",NA,3,-3.5,49,26.25,26,"outdoors","grass","51 degrees, relative humidity 50%, wind 11 mph",51,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,30,30,5,4,0,0,2,0,10,7,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAR DST","DST",2019,11,"CAR",NA,2019-11-17,"201911170car","A","",NA,29,3.5,49,22.75,-26,"outdoors","grass","51 degrees, relative humidity 50%, wind 11 mph",51,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,0,0,1,0,0,9,5,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IND DST","DST",2019,11,"IND",NA,2019-11-17,"201911170clt","A","",NA,13,2.5,41.5,19.5,20,"retractable roof (closed)","fieldturf","indoors",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,10,2,1,0,0,1,0,5,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JAX DST","DST",2019,11,"JAX",NA,2019-11-17,"201911170clt","H","",NA,33,-2.5,41.5,22,-20,"retractable roof (closed)","fieldturf","indoors",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,3,1,0,1,1,0,7,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAL DST","DST",2019,11,"DAL",NA,2019-11-17,"201911170det","H","",NA,27,7.5,46.5,19.5,8,"dome","fieldturf","indoors",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,0,0,0,0,0,6,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DET DST","DST",2019,11,"DET",NA,2019-11-17,"201911170det","A","",NA,35,-7.5,46.5,27,-8,"dome","fieldturf","indoors",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-1,-1,1,0,0,1,1,0,6,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BUF DST","DST",2019,11,"BUF",NA,2019-11-17,"201911170mia","H","",NA,20,7,41.5,17.25,17,"outdoors","grass","62 degrees, relative humidity 74%, wind 13 mph",62,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,14,14,7,0,0,0,3,0,14,9,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIA DST","DST",2019,11,"MIA",NA,2019-11-17,"201911170mia","A","",NA,37,-7,41.5,24.25,-17,"outdoors","grass","62 degrees, relative humidity 74%, wind 13 mph",62,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,0,0,0,2,0,0,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEN DST","DST",2019,11,"DEN",NA,2019-11-17,"201911170min","H","",NA,27,-10,40.5,25.25,-4,"dome","sportturf","indoors",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,5,0,0,2,2,0,5,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIN DST","DST",2019,11,"MIN",NA,2019-11-17,"201911170min","A","",NA,23,10,40.5,15.25,4,"dome","sportturf","indoors",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,8,2,1,0,0,2,0,6,6,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NE DST","DST",2019,11,"NE",NA,2019-11-17,"201911170phi","H","",NA,10,4.5,45,20.25,7,"outdoors","grass","42 degrees, relative humidity 57%, wind 13 mph",42,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,11,11,5,0,0,2,1,0,12,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PHI DST","DST",2019,11,"PHI",NA,2019-11-17,"201911170phi","A","",NA,17,-4.5,45,24.75,-7,"outdoors","grass","42 degrees, relative humidity 57%, wind 13 mph",42,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,1,0,0,0,1,0,6,6,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CIN DST","DST",2019,11,"CIN",NA,2019-11-17,"201911170rai","H","",NA,17,-13,48,30.5,-7,"outdoors","grass","76 degrees, relative humidity 41%, wind 13 mph",76,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,8,3,1,0,1,1,0,7,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OAK DST","DST",2019,11,"OAK",NA,2019-11-17,"201911170rai","A","",NA,10,13,48,17.5,7,"outdoors","grass","76 degrees, relative humidity 41%, wind 13 mph",76,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13,13,5,1,0,1,1,0,6,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHI DST","DST",2019,11,"CHI",NA,2019-11-17,"201911170ram","H","",NA,17,-5,40,22.5,-10,"outdoors","grass","79 degrees, relative humidity 20%, no wind",79,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,0,1,0,3,1,0,1,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
