"Player","Pos","Year","Week","Team","Opponent Abbrev","Date","Game ID","H/A","OT","Team Score","Opponent Score","Spread","Over/Under","Implied Points","Actual Margin","Indoor/Outdoor","Surface","Weather","Temperature","Wind","Pass Att","Pass Cmp","Pass Yds","Pass TD","Pass Int","Pass Lng","Pass Rate","Pass Sk","Pass Sk Yds","Rush Att","Rush Yds","Rush TD","Rush Lng","Rec Tgt","Rec Rec","Rec Yds","Rec TD","Rec Lng","Fmb","FL","2PT","Kick Ret","Kick Yds","Kick TD","Kick Lng","Kick YPR","Punt Ret","Punt Yds","Punt TD","Punt Lng","Punt YPR","Short L Tgt","Short L Ctch","Short L Yds","Short L TD","Short M Tgt","Short M Ctch","Short M Yds","Short M TD","Short R Tgt","Short R Ctch","Short R Yds","Short R TD","Deep L Tgt","Deep L Ctch","Deep L Yds","Deep L TD","Deep M Tgt","Deep M Ctch","Deep M Yds","Deep M TD","Deep R Tgt","Deep R Ctch","Deep R Yds","Deep R TD","No Dir Tgt","No Dir Ctch","No Dir Yds","No Dir TD","Off Num","Off Pct","Def Num","Def Pct","ST Num","ST Pct","DKP","DKSalary","FDP","FDSalary","DK_Total_FP","FD_Total_FP","YH_Total_FP","Sk","Int","Int TD","FF","FR","Fum TD","QBHits","TFL","Oppt Int TD","Oppt Fum TD","Oppt Punt TD","Oppt Kick TD","FGM","FGA","FG 0-19","FG 20-29","FG 30-39","FG 40-49","FG 50+","XPM","XPA","Pnt","Yds","Y/P"
"Tommylee Lewis","WR",2017,3,"NOR","CAR",2017-09-24,"201709240car","A","",34,13,5,46.5,20.75,-21,"outdoors","grass ","82 degrees, wind 6 mph",82,6,0,0,0,0,0,0,0,0,0,1,8,0,8,3,3,15,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"28%",0,"0%",0,"0%",5.3,3100,3.8,4500,5.3,3.8,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Michael Thomas","WR",2017,3,"NOR","CAR",2017-09-24,"201709240car","A","",34,13,5,46.5,20.75,-21,"outdoors","grass ","82 degrees, wind 6 mph",82,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,87,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,0,1,1,16,0,4,4,39,1,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,46,"79%",0,"0%",0,"0%",21.7,7000,18.2,7500,21.7,18.2,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coby Fleener","TE",2017,3,"NOR","CAR",2017-09-24,"201709240car","A","",34,13,5,46.5,20.75,-21,"outdoors","grass ","82 degrees, wind 6 mph",82,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,0,0,0,0,0,14,"24%",0,"0%",0,"0%",3.1,4100,2.6,5700,3.1,2.6,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brandon Coleman","WR",2017,3,"NOR","CAR",2017-09-24,"201709240car","A","",34,13,5,46.5,20.75,-21,"outdoors","grass ","82 degrees, wind 6 mph",82,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,"79%",0,"0%",0,"0%",8.1,3900,7.6,5500,8.1,7.6,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Josh Hill","TE",2017,3,"NOR","CAR",2017-09-24,"201709240car","A","",34,13,5,46.5,20.75,-21,"outdoors","grass ","82 degrees, wind 6 mph",82,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,"64%",0,"0%",14,"54%",1.3,2500,0.8,4500,1.3,0.8,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Michael Hoomanawanui","TE",2017,3,"NOR","CAR",2017-09-24,"201709240car","A","",34,13,5,46.5,20.75,-21,"outdoors","grass ","82 degrees, wind 6 mph",82,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,"48%",0,"0%",4,"15%",0,2500,0,4500,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cam Newton","QB",2017,3,"CAR","NOR",2017-09-24,"201709240car","H","",13,34,-5,46.5,25.75,21,"outdoors","grass ","82 degrees, wind 6 mph",82,6,26,17,167,0,3,37,43.7,4,28,3,16,1,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,"85%",0,"0%",0,"0%",11.28,6600,11.28,8100,8.28,8.28,11.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Derek Anderson","QB",2017,3,"CAR","NOR",2017-09-24,"201709240car","H","",13,34,-5,46.5,25.75,21,"outdoors","grass ","82 degrees, wind 6 mph",82,6,7,2,17,0,0,9,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"15%",0,"0%",0,"0%",0.68,5400,0.68,6000,0.68,0.68,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jonathan Stewart","RB",2017,3,"CAR","NOR",2017-09-24,"201709240car","H","",13,34,-5,46.5,25.75,21,"outdoors","grass ","82 degrees, wind 6 mph",82,6,0,0,0,0,0,0,0,0,0,12,57,0,17,2,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,"44%",0,"0%",0,"0%",7.1,4700,6.6,6200,7.1,6.6,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Curtis Samuel","WR",2017,3,"CAR","NOR",2017-09-24,"201709240car","H","",13,34,-5,46.5,25.75,21,"outdoors","grass ","82 degrees, wind 6 mph",82,6,0,0,0,0,0,0,0,0,0,1,31,0,31,5,2,5,0,7,0,0,0,1,30,0,30,30,0,0,0,0,0,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36,"61%",0,"0%",12,"46%",5.6,3200,4.6,4800,5.6,4.6,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Christian McCaffrey","RB",2017,3,"CAR","NOR",2017-09-24,"201709240car","H","",13,34,-5,46.5,25.75,21,"outdoors","grass ","82 degrees, wind 6 mph",82,6,0,0,0,0,0,0,0,0,0,4,16,0,7,11,9,101,0,37,0,0,0,0,0,0,0,0,1,3,0,3,3,4,3,25,0,2,2,20,0,4,3,19,0,1,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,41,"69%",0,"0%",2,"8%",23.7,6100,16.2,6800,23.7,16.2,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fozzy Whittaker","RB",2017,3,"CAR","NOR",2017-09-24,"201709240car","H","",13,34,-5,46.5,25.75,21,"outdoors","grass ","82 degrees, wind 6 mph",82,6,0,0,0,0,0,0,0,0,0,2,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"10%",0,"0%",15,"58%",1.2,3000,1.2,4500,1.2,1.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Devin Funchess","WR",2017,3,"CAR","NOR",2017-09-24,"201709240car","H","",13,34,-5,46.5,25.75,21,"outdoors","grass ","82 degrees, wind 6 mph",82,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,58,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,28,0,1,0,0,0,2,1,9,0,3,0,0,0,0,0,0,0,1,1,21,0,0,0,0,0,50,"85%",0,"0%",0,"0%",9.8,4200,7.8,4800,9.8,7.8,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ed Dickson","TE",2017,3,"CAR","NOR",2017-09-24,"201709240car","H","",13,34,-5,46.5,25.75,21,"outdoors","grass ","82 degrees, wind 6 mph",82,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,"100%",0,"0%",3,"12%",1.8,2700,1.3,4500,1.8,1.3,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kelvin Benjamin","WR",2017,3,"CAR","NOR",2017-09-24,"201709240car","H","",13,34,-5,46.5,25.75,21,"outdoors","grass ","82 degrees, wind 6 mph",82,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"12%",0,"0%",0,"0%",2.8,6700,1.8,6600,2.8,1.8,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Damiere Byrd","WR",2017,3,"CAR","NOR",2017-09-24,"201709240car","H","",13,34,-5,46.5,25.75,21,"outdoors","grass ","82 degrees, wind 6 mph",82,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,9,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,"22%",0,"0%",19,"73%",0,3000,0,4500,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Russell Shepard","WR",2017,3,"CAR","NOR",2017-09-24,"201709240car","H","",13,34,-5,46.5,25.75,21,"outdoors","grass ","82 degrees, wind 6 mph",82,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,"64%",0,"0%",4,"15%",0,3500,0,5100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eli Manning","QB",2017,3,"NYG","PHI",2017-09-24,"201709240phi","A","",24,27,5,43,19,3,"outdoors","grass ","89 degrees, wind 6 mph",89,6,47,35,366,3,2,77,100.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,"100%",0,"0%",0,"0%",27.64,5300,24.64,7300,25.64,22.64,24.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Orleans Darkwa","RB",2017,3,"NYG","PHI",2017-09-24,"201709240phi","A","",24,27,5,43,19,3,"outdoors","grass ","89 degrees, wind 6 mph",89,6,0,0,0,0,0,0,0,0,0,7,22,0,20,1,1,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"23%",0,"0%",8,"29%",4.3,3400,3.8,4900,4.3,3.8,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Paul Perkins","RB",2017,3,"NYG","PHI",2017-09-24,"201709240phi","A","",24,27,5,43,19,3,"outdoors","grass ","89 degrees, wind 6 mph",89,6,0,0,0,0,0,0,0,0,0,9,22,0,7,2,2,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,"50%",0,"0%",0,"0%",5,3800,4,5900,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shane Vereen","RB",2017,3,"NYG","PHI",2017-09-24,"201709240phi","A","",24,27,5,43,19,3,"outdoors","grass ","89 degrees, wind 6 mph",89,6,0,0,0,0,0,0,0,0,0,1,5,0,5,2,2,18,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,"27%",0,"0%",5,"18%",4.3,4000,3.3,4800,4.3,3.3,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sterling Shepard","WR",2017,3,"NYG","PHI",2017-09-24,"201709240phi","A","",24,27,5,43,19,3,"outdoors","grass ","89 degrees, wind 6 mph",89,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,133,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,10,0,3,2,96,1,3,2,11,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,0,69,"99%",0,"0%",0,"0%",29.3,4700,22.8,6100,29.3,22.8,22.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Odell Beckham","WR",2017,3,"NYG","PHI",2017-09-24,"201709240phi","A","",24,27,5,43,19,3,"outdoors","grass ","89 degrees, wind 6 mph",89,6,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,79,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,14,1,0,0,0,0,9,6,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,"79%",0,"0%",1,"4%",28.9,8600,24.4,8800,28.9,24.4,24.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brandon Marshall","WR",2017,3,"NYG","PHI",2017-09-24,"201709240phi","A","",24,27,5,43,19,3,"outdoors","grass ","89 degrees, wind 6 mph",89,6,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,66,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,45,0,2,2,15,0,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,"94%",0,"0%",0,"0%",14.6,5000,10.6,6700,14.6,10.6,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Evan Engram","TE",2017,3,"NYG","PHI",2017-09-24,"201709240phi","A","",24,27,5,43,19,3,"outdoors","grass ","89 degrees, wind 6 mph",89,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,45,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,22,0,4,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,"81%",0,"0%",9,"32%",9.5,3200,7,5100,9.5,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Roger Lewis","WR",2017,3,"NYG","PHI",2017-09-24,"201709240phi","A","",24,27,5,43,19,3,"outdoors","grass ","89 degrees, wind 6 mph",89,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,"17%",0,"0%",12,"43%",1.6,3300,1.1,4500,1.6,1.1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dwayne Harris","WR",2017,3,"NYG","PHI",2017-09-24,"201709240phi","A","",24,27,5,43,19,3,"outdoors","grass ","89 degrees, wind 6 mph",89,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,41,0,24,20.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0%",0,"0%",18,"64%",0,3000,0,4500,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carson Wentz","QB",2017,3,"PHI","NYG",2017-09-24,"201709240phi","H","",27,24,-5,43,24,-3,"outdoors","grass ","89 degrees, wind 6 mph",89,6,31,21,176,1,0,19,92.9,3,15,6,22,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,"100%",0,"0%",0,"0%",13.24,5900,13.24,7700,13.24,13.24,13.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wendell Smallwood","RB",2017,3,"PHI","NYG",2017-09-24,"201709240phi","H","",27,24,-5,43,24,-3,"outdoors","grass ","89 degrees, wind 6 mph",89,6,0,0,0,0,0,0,0,0,0,12,71,0,20,2,1,9,0,9,0,0,0,2,38,0,23,19,0,0,0,0,0,1,1,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,"57%",0,"0%",11,"39%",9,3800,8.5,4800,9,8.5,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LeGarrette Blount","RB",2017,3,"PHI","NYG",2017-09-24,"201709240phi","H","",27,24,-5,43,24,-3,"outdoors","grass ","89 degrees, wind 6 mph",89,6,0,0,0,0,0,0,0,0,0,12,67,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,"29%",0,"0%",0,"0%",12.7,3900,12.7,5500,12.7,12.7,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Corey Clement","RB",2017,3,"PHI","NYG",2017-09-24,"201709240phi","H","",27,24,-5,43,24,-3,"outdoors","grass ","89 degrees, wind 6 mph",89,6,0,0,0,0,0,0,0,0,0,6,22,1,15,0,0,0,0,0,0,0,0,1,35,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"9%",0,"0%",16,"57%",8.2,3000,8.2,4500,8.2,8.2,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Darren Sproles","RB",2017,3,"PHI","NYG",2017-09-24,"201709240phi","H","",27,24,-5,43,24,-3,"outdoors","grass ","89 degrees, wind 6 mph",89,6,0,0,0,0,0,0,0,0,0,3,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"7%",0,"0%",2,"7%",1.1,3900,1.1,5200,1.1,1.1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alshon Jeffery","WR",2017,3,"PHI","NYG",2017-09-24,"201709240phi","H","",27,24,-5,43,24,-3,"outdoors","grass ","89 degrees, wind 6 mph",89,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,56,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,24,0,0,0,0,0,2,1,13,0,1,0,0,0,0,0,0,0,1,1,19,0,0,0,0,0,67,"88%",0,"0%",0,"0%",9.6,5900,7.6,7500,9.6,7.6,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zach Ertz","TE",2017,3,"PHI","NYG",2017-09-24,"201709240phi","H","",27,24,-5,43,24,-3,"outdoors","grass ","89 degrees, wind 6 mph",89,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,55,1,12,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,4,3,24,1,5,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,"99%",0,"0%",11,"39%",18.5,5000,13.5,6500,18.5,13.5,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Torrey Smith","WR",2017,3,"PHI","NYG",2017-09-24,"201709240phi","H","",27,24,-5,43,24,-3,"outdoors","grass ","89 degrees, wind 6 mph",89,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,29,0,14,0,0,0,0,0,0,0,0,1,9,0,9,9,1,1,1,0,1,1,8,0,3,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,"76%",0,"0%",2,"7%",6.9,3600,4.9,5300,6.9,4.9,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelson Agholor","WR",2017,3,"PHI","NYG",2017-09-24,"201709240phi","H","",27,24,-5,43,24,-3,"outdoors","grass ","89 degrees, wind 6 mph",89,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,20,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9,0,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,"59%",0,"0%",0,"0%",4,4200,3,5400,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trey Burton","TE",2017,3,"PHI","NYG",2017-09-24,"201709240phi","H","",27,24,-5,43,24,-3,"outdoors","grass ","89 degrees, wind 6 mph",89,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,0,0,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,"25%",0,"0%",16,"57%",2.7,2500,1.7,4500,2.7,1.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trevor Siemian","QB",2017,3,"DEN","BUF",2017-09-24,"201709240buf","A","",16,26,-3.5,40,21.75,10,"outdoors","a_turf","83 degrees, wind 5 mph",83,5,40,24,259,0,2,29,58.2,3,4,3,12,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,"100%",0,"0%",0,"0%",9.56,5500,9.56,7400,7.56,7.56,9.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jamaal Charles","RB",2017,3,"DEN","BUF",2017-09-24,"201709240buf","A","",16,26,-3.5,40,21.75,10,"outdoors","a_turf","83 degrees, wind 5 mph",83,5,0,0,0,0,0,0,0,0,0,9,56,1,19,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,"30%",0,"0%",0,"0%",12.7,4200,12.2,5100,12.7,12.2,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CJ Anderson","RB",2017,3,"DEN","BUF",2017-09-24,"201709240buf","A","",16,26,-3.5,40,21.75,10,"outdoors","a_turf","83 degrees, wind 5 mph",83,5,0,0,0,0,0,0,0,0,0,8,36,0,32,2,2,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,"70%",0,"0%",0,"0%",6.3,5800,5.3,6900,6.3,5.3,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isaiah McKenzie","WR",2017,3,"DEN","BUF",2017-09-24,"201709240buf","A","",16,26,-3.5,40,21.75,10,"outdoors","a_turf","83 degrees, wind 5 mph",83,5,0,0,0,0,0,0,0,0,0,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"13%",0,"0%",11,"34%",0.4,3000,0.4,4500,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
